review_evidence_id,review_id,municipality_id,source_id,locator,evidence_role,notes
CRE-M062-04,CR-M062-CATEGORY-COVERAGE,M062,S-M062-04,ライター類を有害ごみへ変更,SUPPLEMENTAL_INDEX,2026-08-19 Batch 06 resident-facing category completeness review
CRE-M063-01,CR-M063-CATEGORY-COVERAGE,M063,S-M063-01,早見表・2026年カレンダーへの公式導線,PRIMARY_INDEX,2026-08-19 Batch 06 resident-facing category completeness review
CRE-M063-02,CR-M063-CATEGORY-COVERAGE,M063,S-M063-02,可燃物・PET・びんガラス陶器・蛍光灯水銀・廃食用油・缶金物・粗大乾電池の7ラベル,SUPPLEMENTAL_INDEX,2026-08-19 Batch 06 resident-facing category completeness review
CRE-M064-01,CR-M064-CATEGORY-COVERAGE,M064,S-M064-01,燃える・埋立・資源各区分、前処理、収集不可,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M064-02,CR-M064-CATEGORY-COVERAGE,M064,S-M064-02,令和8年度も同じ収集区分が稼働することの現行性証拠,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M066-01,CR-M066-CATEGORY-COVERAGE,M066,S-M066-01,現行ガイドブックへの公式導線と住民向け分別運用,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M066-02,CR-M066-CATEGORY-COVERAGE,M066,S-M066-02,令和8年度に同分別体系が稼働していること,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M066-03,CR-M066-CATEGORY-COVERAGE,M066,S-M066-03,家庭ごみの可燃・不燃・缶・びん・PET・古紙・粗大の区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M067-01,CR-M067-CATEGORY-COVERAGE,M067,S-M067-01,家庭ごみ各区分への公式索引,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M067-02,CR-M067-CATEGORY-COVERAGE,M067,S-M067-02,可燃・不燃・プラスチック資源・粗大ごみ等,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M067-03,CR-M067-CATEGORY-COVERAGE,M067,S-M067-03,プラスチック資源分別開始後の現行体系,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M067-04,CR-M067-CATEGORY-COVERAGE,M067,S-M067-04,資源化物・廃乾電池体温計・粗大ごみの住民区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M068-01,CR-M068-CATEGORY-COVERAGE,M068,S-M068-01,ステーションの燃やせる・資源・埋立・使用済乾電池,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M068-02,CR-M068-CATEGORY-COVERAGE,M068,S-M068-02,現行分別区分と品目条件,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M069-01,CR-M069-CATEGORY-COVERAGE,M069,S-M069-01,家庭ごみを6種類に分ける住民向け公式説明,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M069-02,CR-M069-CATEGORY-COVERAGE,M069,S-M069-02,現行の分別注意点・粗大/資源/古紙等の住民向け補強証拠,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M070-01,CR-M070-CATEGORY-COVERAGE,M070,S-M070-01,令和8年度現行運用と分別辞典区分,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M071-01,CR-M071-CATEGORY-COVERAGE,M071,S-M071-01,令和8年度の家庭ごみ分別体系への公式索引,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M071-02,CR-M071-CATEGORY-COVERAGE,M071,S-M071-02,カン・紙・布・びん・PET・白色トレイ・プラその他・ガススプレー缶・金属類の9資源区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M071-03,CR-M071-CATEGORY-COVERAGE,M071,S-M071-03,令和8年度の可燃ごみ住民向け名称,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M071-04,CR-M071-CATEGORY-COVERAGE,M071,S-M071-04,燃えないごみの現行区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M071-05,CR-M071-CATEGORY-COVERAGE,M071,S-M071-05,ガス・スプレー缶は中身を使い切り穴を開けて分別収集,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M072-01,CR-M072-CATEGORY-COVERAGE,M072,S-M072-01,R7.12.15改訂ガイドの8住民区分への公式索引,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M072-02,CR-M072-CATEGORY-COVERAGE,M072,S-M072-02,令和8年度の現行運用確認,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M072-03,CR-M072-CATEGORY-COVERAGE,M072,S-M072-03,資源の日の古紙・古着・廃食油の現行条件,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M072-04,CR-M072-CATEGORY-COVERAGE,M072,S-M072-04,製品プラスチックを含む現行資源ごみ（プラ）の条件,SUPPLEMENTAL_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M073-01,CR-M073-CATEGORY-COVERAGE,M073,S-M073-01,燃やせる・燃やせない・資源・不燃性粗大の4区分,PRIMARY_INDEX,2026-08-19 Batch 07 resident-facing category completeness review
CRE-M074-01,CR-M074-CATEGORY-COVERAGE,M074,S-M074-01,燃やせる/燃やせない/びん/かん/PET/その他プラ/紙類の住民区分と前処理,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M075-01,CR-M075-CATEGORY-COVERAGE,M075,S-M075-01,可燃・埋立・資源ごみ（再資源化物）・粗大ごみの住民区分,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M077-01,CR-M077-CATEGORY-COVERAGE,M077,S-M077-01,令和8年度カレンダー・分別マニュアルへの現行導線,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M077-02,CR-M077-CATEGORY-COVERAGE,M077,S-M077-02,現行9収集ラベル,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M077-03,CR-M077-CATEGORY-COVERAGE,M077,S-M077-03,令和8年4月から製品プラスチックを含めた一括回収,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M078-01,CR-M078-CATEGORY-COVERAGE,M078,S-M078-01,2026年度カレンダーと分別資料への公式索引,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M078-02,CR-M078-CATEGORY-COVERAGE,M078,S-M078-02,A/B/C/D地域で共通する現行分別ラベル,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M078-03,CR-M078-CATEGORY-COVERAGE,M078,S-M078-03,プラスチック製容器包装と製品プラスチックをプラスチック資源として回収,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M079-01,CR-M079-CATEGORY-COVERAGE,M079,S-M079-01,分別表に(1)～(16)があることを明示,OFFICIAL_TOTAL,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M079-02,CR-M079-CATEGORY-COVERAGE,M079,S-M079-02,16区分の正式名称と代表品目・前処理,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M080-01,CR-M080-CATEGORY-COVERAGE,M080,S-M080-01,実際の分別コンテナ・袋ごとの詳細区分と前処理,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M080-02,CR-M080-CATEGORY-COVERAGE,M080,S-M080-02,現年度に同区分体系が稼働すること,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M081-01,CR-M081-CATEGORY-COVERAGE,M081,S-M081-01,令和7年12月15日以降の変更と各地域ページへの公式索引,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M081-02,CR-M081-CATEGORY-COVERAGE,M081,S-M081-02,もえる/もえない/不燃性粗大/資源物と資源11品目,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M081-03,CR-M081-CATEGORY-COVERAGE,M081,S-M081-03,もえないごみ・不燃性粗大ごみが同日に収集される地域でも資源11品目は共通,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M082-01,CR-M082-CATEGORY-COVERAGE,M082,S-M082-01,令和8年度各地区カレンダーへの公式導線,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M082-02,CR-M082-CATEGORY-COVERAGE,M082,S-M082-02,CURRENT区分、危険物前処理、令和8年10月開始予定の製品プラスチック,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M083-01,CR-M083-CATEGORY-COVERAGE,M083,S-M083-01,燃やせる・燃やせないごみと収集シール条件,PRIMARY_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M083-02,CR-M083-CATEGORY-COVERAGE,M083,S-M083-02,紙類・金属類・びん等・布類/PETの4資源系統,SUPPLEMENTAL_INDEX,2026-08-19 Batch 08 resident-facing category completeness review
CRE-M084-01,CR-M084-CATEGORY-COVERAGE,M084,S-M084-01,現行家庭ごみ案内の公式索引,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M084-02,CR-M084-CATEGORY-COVERAGE,M084,S-M084-02,缶・びん・PET・その他プラ・製品プラ・紙類・古布の7資源区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M084-03,CR-M084-CATEGORY-COVERAGE,M084,S-M084-03,燃える・燃えない指定袋と粗大ごみ処理制度,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M085-01,CR-M085-CATEGORY-COVERAGE,M085,S-M085-01,ビン・カン・紙・布・ボトル・可燃小/大型・不燃小/大型・水銀・ガレキの住民区分と前処理,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M087-01,CR-M087-CATEGORY-COVERAGE,M087,S-M087-01,家庭ごみの分別体系・代表品目・前処理,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M087-02,CR-M087-CATEGORY-COVERAGE,M087,S-M087-02,令和8年度に同体系が稼働すること,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M087-03,CR-M087-CATEGORY-COVERAGE,M087,S-M087-03,可燃・不燃・プラ容器包装・資源4系統・粗大の区分確認,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M088-01,CR-M088-CATEGORY-COVERAGE,M088,S-M088-01,7種分別収集の公式総数と7正式名称,OFFICIAL_TOTAL,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M088-02,CR-M088-CATEGORY-COVERAGE,M088,S-M088-02,令和8年度も家庭ごみ区分が現行であること,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M089-01,CR-M089-CATEGORY-COVERAGE,M089,S-M089-01,可燃ごみ、資源ごみ・小型不燃ごみ・有害なごみの現行定期収集ラベル,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M090-01,CR-M090-CATEGORY-COVERAGE,M090,S-M090-01,美作市委託と令和8年度村版カレンダーへの公式導線,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M090-02,CR-M090-CATEGORY-COVERAGE,M090,S-M090-02,可燃・資源・かん・びん等・古紙の5収集グループ,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M091-01,CR-M091-CATEGORY-COVERAGE,M091,S-M091-01,資源紙4・資源容器5・適正処理・燃やす・プラ・燃えない・粗大の全区分と前処理,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M092-01,CR-M092-CATEGORY-COVERAGE,M092,S-M092-01,全町統一分別、指定袋3種、粗大ごみ、令和8年度日程表への公式導線,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M092-02,CR-M092-CATEGORY-COVERAGE,M092,S-M092-02,可燃・不燃・プラ容器包装・資源・粗大の現行収集ラベル,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M093-01,CR-M093-CATEGORY-COVERAGE,M093,S-M093-01,可燃・不燃・資源各品目・可燃/不燃粗大・蛍光管の現行案内,PRIMARY_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M093-02,CR-M093-CATEGORY-COVERAGE,M093,S-M093-02,11の住民向け収集葉を全件照合,SUPPLEMENTAL_INDEX,2026-08-19 Batch 09 resident-facing category completeness review
CRE-M094-01,CR-M094-CATEGORY-COVERAGE,M094,S-M094-01,ページ内公式索引の可燃ごみ〜大型ごみ,PRIMARY_INDEX,2026-08-18 category completeness review
CRE-M095-01,CR-M095-CATEGORY-COVERAGE,M095,S-M095-01,令和8年度の7収集区分とプラスチック資源新設,PRIMARY_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M095-02,CR-M095-CATEGORY-COVERAGE,M095,S-M095-02,各区分の代表品目・市で収集しないごみ,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M096-01,CR-M096-CATEGORY-COVERAGE,M096,S-M096-01,現行5区分、2024-2025年追記修正、各ページへの公式索引,PRIMARY_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M096-02,CR-M096-CATEGORY-COVERAGE,M096,S-M096-02,もやせる物・リサイクルする物・資源物・粗大ごみ・有害ごみの5区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M097-01,CR-M097-CATEGORY-COVERAGE,M097,S-M097-01,家庭ごみの分別方法は10分別と明記し、10区分の現行分別を確認,OFFICIAL_TOTAL,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M097-02,CR-M097-CATEGORY-COVERAGE,M097,S-M097-02,10分別の住民向けチェック項目,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M101-01,CR-M101-CATEGORY-COVERAGE,M101,S-M101-01,毎週3・資源日2・ごみ日4の9定期収集区分,PRIMARY_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M101-02,CR-M101-CATEGORY-COVERAGE,M101,S-M101-02,9区分と拠点回収3系統を区別する現行索引,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M102-01,CR-M102-CATEGORY-COVERAGE,M102,S-M102-01,ごみの分別：13種類,OFFICIAL_TOTAL,2026-08-18 category completeness review
CRE-M103-01,CR-M103-CATEGORY-COVERAGE,M103,S-M103-01,8ステーション区分、粗大、有害、電池類、せん定枝,PRIMARY_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M103-02,CR-M103-CATEGORY-COVERAGE,M103,S-M103-02,各区分の代表品目・分岐・有害ごみ等,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M103-03,CR-M103-CATEGORY-COVERAGE,M103,S-M103-03,①〜⑫の分別・処理フローの補強証拠,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M104-01,CR-M104-CATEGORY-COVERAGE,M104,S-M104-01,現行ごみブック・品目別公式ページへの索引,PRIMARY_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M104-02,CR-M104-CATEGORY-COVERAGE,M104,S-M104-02,11分別種と搬入施設,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M104-03,CR-M104-CATEGORY-COVERAGE,M104,S-M104-03,燃やせる・瓶缶・リサイクルプラ・PET・その他プラ・危険・粗大・有害・古紙体系,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M105-01,CR-M105-CATEGORY-COVERAGE,M105,S-M105-01,燃やせる・資源・埋立・大型・小型複雑・有害と資源5細分,PRIMARY_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M105-02,CR-M105-CATEGORY-COVERAGE,M105,S-M105-02,資源ごみ(1)〜(5)を含む各正式名称と品目条件,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M105-03,CR-M105-CATEGORY-COVERAGE,M105,S-M105-03,市内各地域で6種10分別が稼働すること,SUPPLEMENTAL_INDEX,2026-08-19 Batch 10 resident-facing category completeness review
CRE-M106-01,CR-M106-CATEGORY-COVERAGE,M106,S-M106-01,燃える・古紙・容器包装・燃えない・有害・粗大と、分類ごとに袋を分ける子区分・前処理,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M107-01,CR-M107-CATEGORY-COVERAGE,M107,S-M107-01,令和8年度の現行8住民区分、代表品目、資源ごみ3系統,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M107-02,CR-M107-CATEGORY-COVERAGE,M107,S-M107-02,有害・危険ごみ。使い切り必須、穴を開けずに出す場合の表示方法,SUPPLEMENTAL_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M107-03,CR-M107-CATEGORY-COVERAGE,M107,S-M107-03,令和8年度改定版が現行であること、5言語版の公開,SUPPLEMENTAL_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M108-01,CR-M108-CATEGORY-COVERAGE,M108,S-M108-01,普通ごみ・有価物4子葉・埋立・有害・PET・紙パック・白色トレイ・大型ごみ,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M108-02,CR-M108-CATEGORY-COVERAGE,M108,S-M108-02,令和8年度版が現行であること,SUPPLEMENTAL_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M109-01,CR-M109-CATEGORY-COVERAGE,M109,S-M109-01,可燃・埋立・資源物5子葉・有害・大型ごみと前処理,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M109-02,CR-M109-CATEGORY-COVERAGE,M109,S-M109-02,令和8年度日本語版と外国語版が現行であること,SUPPLEMENTAL_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M110-01,CR-M110-CATEGORY-COVERAGE,M110,S-M110-01,可燃・資源物(1)・資源物(2)・埋立・有害・大型の現行6区分,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M110-02,CR-M110-CATEGORY-COVERAGE,M110,S-M110-02,紙・衣類・PET・プラ容器包装の内部小分類と前処理,SUPPLEMENTAL_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M111-01,CR-M111-CATEGORY-COVERAGE,M111,S-M111-01,もやせる・粗大2種・埋立・有害・資源8子葉と前処理,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M112-01,CR-M112-CATEGORY-COVERAGE,M112,S-M112-01,現行の上位分別体系と令和8年版資料への公式導線,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M112-02,CR-M112-CATEGORY-COVERAGE,M112,S-M112-02,12住民区分、区分ごとの指定袋、前処理・穴あけ不要ルール,SUPPLEMENTAL_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M113-01,CR-M113-CATEGORY-COVERAGE,M113,S-M113-01,芸北広域環境施設組合が収集主体であること、令和8年度資料・分別アプリへの現行導線,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M113-02,CR-M113-CATEGORY-COVERAGE,M113,S-M113-02,芸北広域の住民向け分別体系と子区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M114-01,CR-M114-CATEGORY-COVERAGE,M114,S-M114-01,令和8年4月変更後の6上位分類と不燃・資源の住民向け子区分,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M115-01,CR-M115-CATEGORY-COVERAGE,M115,S-M115-01,可燃・容器包装プラ・びん缶・PET・不燃5子葉の現行住民区分と前処理,PRIMARY_INDEX,2026-08-19 Batch 11 resident-facing category completeness review
CRE-M116-01,CR-M116-CATEGORY-COVERAGE,M116,S-M116-01,燃やしてよいごみ、空きカン3区分、空きビン3区分、容器包装プラ3区分、不燃系4区分、資源化ごみ、粗大、特定家電、有害ごみ,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M116-02,CR-M116-CATEGORY-COVERAGE,M116,S-M116-02,粗大ごみの対象と排出経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M116-03,CR-M116-CATEGORY-COVERAGE,M116,S-M116-03,乾電池・ボタン電池・充電式電池・蛍光灯・水銀製品等の現行経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M117-01,CR-M117-CATEGORY-COVERAGE,M117,S-M117-01,令和8年度のステーション収集・戸別収集体系と古紙等の現行案内,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M117-02,CR-M117-CATEGORY-COVERAGE,M117,S-M117-02,燃やせるごみ、資源ごみ、古紙の区分と前処理,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M117-03,CR-M117-CATEGORY-COVERAGE,M117,S-M117-03,燃やせないごみ、有害ごみ、粗大ごみ等の現行ルール,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M118-01,CR-M118-CATEGORY-COVERAGE,M118,S-M118-01,燃やせる、プラ容器包装、燃やせない、月1回燃やせる、危険、びん缶、PET、紙製容器包装、古紙3区分,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M118-02,CR-M118-CATEGORY-COVERAGE,M118,S-M118-02,びん・缶の前処理とスプレー缶の穴あけ必須,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M118-03,CR-M118-CATEGORY-COVERAGE,M118,S-M118-03,充電式電池はステーション外の回収ボックス等へ出す現行経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M118-04,CR-M118-CATEGORY-COVERAGE,M118,S-M118-04,予約制有料の粗大ごみ戸別収集,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M119-01,CR-M119-CATEGORY-COVERAGE,M119,S-M119-01,令和8年度に運用される住民向け分別体系,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M119-02,CR-M119-CATEGORY-COVERAGE,M119,S-M119-02,紙製容器包装・新聞・ダンボール・紙パック・雑がみの5品目を品目別に排出,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M119-03,CR-M119-CATEGORY-COVERAGE,M119,S-M119-03,金属・小型家電製品の現行区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M119-04,CR-M119-CATEGORY-COVERAGE,M119,S-M119-04,スプレー缶・カセットボンベ・蛍光管・乾電池・水銀体温計等の現行DROP_OFF区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M119-05,CR-M119-CATEGORY-COVERAGE,M119,S-M119-05,充電式電池・モバイルバッテリー・ボタン電池・電子たばこ等の現行DROP_OFF区分,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M119-06,CR-M119-CATEGORY-COVERAGE,M119,S-M119-06,燃やせる・燃やせない・びん・缶・PET・プラ容器包装・粗大等の現行索引,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M121-01,CR-M121-CATEGORY-COVERAGE,M121,S-M121-01,令和8年度も共通の燃やせる・プラ容器包装・資源・危険・燃やせない体系が運用されること,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M121-02,CR-M121-CATEGORY-COVERAGE,M121,S-M121-02,可燃、資源7区分、危険6区分、不燃、粗大・埋立・一時多量ごみの現行分別冊子索引,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M121-03,CR-M121-CATEGORY-COVERAGE,M121,S-M121-03,可燃・プラ容器包装等の具体的な現行前処理,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M122-01,CR-M122-CATEGORY-COVERAGE,M122,S-M122-01,燃やす袋ごみ、大型可燃、可燃系資源4区分、びん缶、PET、金属、小型家電、プラ2区分、大型不燃、有害、埋立の現行体系,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M122-02,CR-M122-CATEGORY-COVERAGE,M122,S-M122-02,スプレー缶は使い切り、穴を開けて金属類へ出す現行ルール,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M122-03,CR-M122-CATEGORY-COVERAGE,M122,S-M122-03,ガスが残る場合の市窓口経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M124-01,CR-M124-CATEGORY-COVERAGE,M124,S-M124-01,令和8年度も現行分別体系が運用されること,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M124-02,CR-M124-CATEGORY-COVERAGE,M124,S-M124-02,住民向け現行分別の品目・出し方,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M124-03,CR-M124-CATEGORY-COVERAGE,M124,S-M124-03,14分別の構造と古紙3区分を照合する補強証拠,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M124-04,CR-M124-CATEGORY-COVERAGE,M124,S-M124-04,中身を使い切り必ず穴を開け、金属類へ出す現行ルール,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M125-01,CR-M125-CATEGORY-COVERAGE,M125,S-M125-01,令和8年度の全地区で共通する住民向け分別体系と現行ガイドへの導線,PRIMARY_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M125-02,CR-M125-CATEGORY-COVERAGE,M125,S-M125-02,燃える、古紙・衣類5区分、紙容器、プラ容器、びん3色、缶、PET、不燃、電池、蛍光灯、粗大の現行体系,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M125-03,CR-M125-CATEGORY-COVERAGE,M125,S-M125-03,17分別の構成を補強する公式計画,SUPPLEMENTAL_INDEX,2026-08-19 Batch 12 resident-facing category completeness review
CRE-M126-01,CR-M126-CATEGORY-COVERAGE,M126,S-M126-01,令和8年度も現行ごみ出し体系が運用されること,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M126-02,CR-M126-CATEGORY-COVERAGE,M126,S-M126-02,カン・金属類の現行排出方法。スプレー缶は使い切り、屋外で穴を開ける,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M126-03,CR-M126-CATEGORY-COVERAGE,M126,S-M126-03,ガラスビンと乾電池を分け、透明袋へ出す,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M126-04,CR-M126-CATEGORY-COVERAGE,M126,S-M126-04,PETは指定回収ボックス。古紙は新聞・チラシ／段ボール／雑誌・本・その他の紙の3種別,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
