municipality_id,source_id,資料名,資料種別,公式URL,発行主体,対象年度,ページ更新日,取得確認日,使用した情報,優先度,現行性,備考,official_verified,official_basis,official_linking_url
M031,S-M031-02,令和8年度 ごみ収集日程表,自治体公式Webページ,https://www.city.kurayoshi.lg.jp/1897.htm,倉吉市,令和8年度,2026-02-02,2026-08-19,可燃・不燃・再生資源・粗大の現行性,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M032,S-M032-01,家庭ごみの分け方出し方,自治体公式Webページ,https://www.city.sakaiminato.lg.jp/index.php?view=108858,境港市,令和8年度,2026,2026-08-19,分別カレンダー・軟質プラ・分別早見表への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M032,S-M032-02,ごみの分類方法（市公式モバイル版）,自治体公式Webページ,https://www.city.sakaiminato.lg.jp/m/index.php?view=1695,境港市,令和8年度,2026,2026-08-19,可燃・資源・不燃・有害・廃食油・粗大・収集外等の分類一覧,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M033,S-M033-01,家庭ごみ分別一覧,自治体公式Webページ,https://www.iwami.gr.jp/1112.htm,岩美町,令和8年度,2026,2026-08-19,家庭ごみガイド・小型家電・乾電池・古紙への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M033,S-M033-02,ごみの出し方,自治体公式Webページ,https://www.iwami.gr.jp/1111.htm,岩美町,令和8年度,2026,2026-08-19,指定袋・資源・PET・乾電池類の出し方,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M034,S-M034-01,ごみの分別,自治体公式Webページ,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,若桜町,令和8年度,2024-06-13,2026-08-19,住民向け8分別区分・前処理・収集不可品,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M035,S-M035-01,家庭ごみの分類,自治体公式Webページ,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/bunbetsu/bunrui/,智頭町,令和8年度,現行,2026-08-19,住民向け8分別区分と収集不可導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M035,S-M035-02,令和8年度ごみ収集カレンダー,自治体公式Webページ,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/p624-copy-2/,智頭町,令和8年度,2026,2026-08-19,現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M035,S-M035-03,可燃ごみ・資源ごみ・プラスチックごみ・ペットボトル,自治体公式Webページ,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/bunbetsu/gomi01/,智頭町,令和8年度,現行,2026-08-19,4区分の具体ルール,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M035,S-M035-04,小型破砕ごみ・乾電池類・大型資源ごみ・有害ごみ,自治体公式Webページ,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/bunbetsu/gomi02/,智頭町,令和8年度,現行,2026-08-19,4区分の具体ルール,4,現行,,TRUE,MUNICIPAL_DOMAIN,
M036,S-M036-01,家庭ごみの分別表,自治体公式Webページ,https://www.town.yazu.tottori.jp/site/gomi/1048.html,八頭町,令和8年度,2025-06-02,2026-08-19,令和6年4月版手引き・50音表への公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M036,S-M036-02,令和8年度家庭ごみ収集カレンダー,自治体公式Webページ,https://www.town.yazu.tottori.jp/site/gomi/1047.html,八頭町,令和8年度,2026-04-01,2026-08-19,現行収集体系,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M036,S-M036-03,令和6年4月から分別区分が一部変わります,自治体公式Webページ,https://www.town.yazu.tottori.jp/site/gomi/7845.html,八頭町,令和8年度,2024-01-30,2026-08-19,有害ごみ新設・白色トレイ統合・PET変更,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M037,S-M037-01,ごみの区分と出し方,自治体公式Webページ,https://www.town.misasa.tottori.jp/315/319/324/764/1901/1906/,三朝町,令和8年度,現行,2026-08-19,住民向け分別・広域手引きへの公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M037,S-M037-02,令和8年度前期ごみ収集日程表,自治体公式Webページ,https://www.town.misasa.tottori.jp/315/319/324/764/1901/1906/20959.html,三朝町,令和8年度,2026-02-13,2026-08-19,11収集ラベル・充電池有害ごみ化,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M038,S-M038-01,ごみの分別と出し方,自治体公式Webページ,https://www.yurihama.jp/soshiki/4/1431.html,湯梨浜町,令和8年度,2022-04-01,2026-08-19,住民向け冊子12区分への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M038,S-M038-02,令和8年度ごみ収集日程,自治体公式Webページ,https://www.yurihama.jp/soshiki/4/26990.html,湯梨浜町,令和8年度,2026-02-10,2026-08-19,現行12区分・有害ごみ運用,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M039,S-M039-01,家庭ごみの分け方・出し方,自治体公式Webページ,https://www.town.kotoura.tottori.jp/docs/2012121300677/,琴浦町,令和8年度,2026-07-06,2026-08-19,住民向け13分別区分・詳細,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M039,S-M039-02,令和8年度ごみ収集日程表,自治体公式Webページ,https://www.town.kotoura.tottori.jp/docs/2025030400055/,琴浦町,令和8年度,2026-07-02,2026-08-19,現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M040,S-M040-01,ごみの出し方など,自治体公式Webページ,https://www.e-hokuei.net/soshiki/5/1341.html,北栄町,令和8年度,2026-01-06,2026-08-19,住民向け手引き・日程への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M040,S-M040-02,ごみ・リサイクル,自治体公式Webページ,https://www.e-hokuei.net/soshiki/5/1337.html,北栄町,令和8年度,2026-04-13,2026-08-19,現行ごみ体系・有害ごみ導線,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M040,S-M040-03,令和8年度施政方針,自治体公式Webページ,https://www.e-hokuei.net/soshiki/2/4862.html,北栄町,令和8年度,2026,2026-08-19,令和8年度から充電池を有害ごみとして回収,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M041,S-M041-01,ゴミの分け方について,自治体公式Webページ,https://www.hiezu.jp/%E5%90%84%E8%AA%B2%E4%B8%80%E8%A6%A7/%E4%BD%8F%E6%B0%91%E8%AA%B2/%E7%92%B0%E5%A2%83%E3%83%BB%E3%82%B4%E3%83%9F/%E3%82%B4%E3%83%9F/%E3%82%B4%E3%83%9F%E3%81%AE%E5%88%86%E3%81%91%E6%96%B9%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6/,日吉津村,令和8年度,現行,2026-08-19,分別ポスター・詳細50音表への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M041,S-M041-02,ごみの収集日について,自治体公式Webページ,https://www.hiezu.jp/%E3%82%B4%E3%83%9F%E3%81%AE%E5%8F%8E%E9%9B%86%E6%97%A5%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6/,日吉津村,令和8年度,現行,2026-08-19,住民が排出時に選択する7収集ラベル,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M041,S-M041-03,家庭ゴミの分け方詳細版,自治体公式PDF,https://www.hiezu.jp/user/filer_public/68/02/6802772b-964a-4a93-8ce0-9594e1ca9fa8/r4gomifen-kefang-zao-jian-biao.pdf,日吉津村,令和8年度,令和5年3月改定,2026-08-19,品目別分別区分・収集不可,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-01,ごみ分別収集の手引き 改訂版（令和8年1月～）,自治体公式PDF,https://www.daisen.jp/user/filer_public/b1/61/b1611d62-e336-4068-8123-b4ec28cb25f6/gomi-funbetu-tebiki-kaiteiban.pdf,大山町,令和8年度,2026-01,2026-08-19,住民向け分別区分・前処理・収集外,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-02,令和8年4月からごみの出し方を一部変更,自治体公式Webページ,https://www.daisen.jp/10/4/4/r100/s542/,大山町,令和8年度,2026-03-18,2026-08-19,紙製容器包装・指定びん廃止、発泡スチロール条件変更,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-03,令和8年度ごみ収集日程表,自治体公式Webページ,https://www.daisen.jp/10/4/4/m855/n462/x191/,大山町,令和8年度,2026-05-25,2026-08-19,現行運用確認,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-04,電池の出し方,自治体公式Webページ,https://www.daisen.jp/10/4/4/r100/m165/,大山町,令和8年度,2026-02-19,2026-08-19,乾電池・充電池の現行分別,4,現行,,TRUE,MUNICIPAL_DOMAIN,
M043,S-M043-01,南部町ごみの分け方・出し方,自治体公式Webページ,https://www.town.nanbu.tottori.jp/admin/chouminseikatsuka/gomi1/g141/,南部町,令和8年度,令和7年度改訂,2026-08-19,住民向け分別収集の区分見出し,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M043,S-M043-02,令和8年度ごみ収集カレンダー・分別表,自治体公式Webページ,https://www.town.nanbu.tottori.jp/admin/chouminseikatsuka/gomi1/y145/,南部町,令和8年度,2026,2026-08-19,現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M044,S-M044-01,冊子 ごみの分け方と出し方（令和5年11月改定）,自治体公式Webページ,https://www.houki-town.jp/new1/10/12/gomi/6/c935/,伯耆町,令和8年度,2026-03-25,2026-08-19,不燃・資源・有害・可燃・粗大・収集外の住民向け索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M044,S-M044-02,令和8年度ごみ収集カレンダー,自治体公式Webページ,https://www.houki-town.jp/new1/10/12/gomi/m131-copy/,伯耆町,令和8年度,2026-03-11,2026-08-19,現行分別体系の収集運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M044,S-M044-03,スプレー缶・カセットガス・ライターの廃棄について,自治体公式Webページ,https://www.houki-town.jp/new1/10/12/gomi/6/2/,伯耆町,令和8年度,現行,2026-08-19,不燃収集日の危険物条件,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M045,S-M045-01,日南町ごみ分別表（令和7年3月現在）,自治体公式PDF,https://www.town.nichinan.lg.jp/material/files/group/31/nichinantyou_gomibunbetu202503.pdf,日南町,令和8年度,2025-03,2026-08-19,町公式26種類・処理困難物,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M045,S-M045-02,令和8年度上半期ごみ収集カレンダー,自治体公式Webページ,https://www.town.nichinan.lg.jp/soshikikarasagasu/kankyouenergyka/gomi_kankyo_pet/1/22079.html,日南町,令和8年度,2026-03-09,2026-08-19,現在26種類で収集していることの明示,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M046,S-M046-01,令和8年度ごみ収集カレンダー 月・木地区版,自治体公式PDF,https://www.town.hino.tottori.jp/secure/43691/2026karendagetumoku.pdf,日野町,令和8年度,2026,2026-08-19,12住民向け収集ラベル・前処理・充電式小型家電注意,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M046,S-M046-02,ごみ,自治体公式Webページ,https://www.town.hino.tottori.jp/2653.htm,日野町,令和8年度,2026,2026-08-19,令和8年度カレンダー・ごみ分別アプリへの現行公式導線,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M046,S-M046-03,ごみ分別アプリ さんあ～る,自治体公式Webページ,https://www.town.hino.tottori.jp/4352.htm,日野町,令和8年度,現行,2026-08-19,分別方法検索の公式案内,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M047,S-M047-01,家庭ごみの出し方・家庭ごみ分別表,自治体公式Webページ,https://www.town-kofu.jp/2/1/4/9/2/,江府町,令和8年度,現行,2026-08-19,19住民向け分別区分・収集処理不可・令和8年度日程導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M047,S-M047-02,ごみ分別検索（50音順）,自治体公式Webページ,https://www.town-kofu.jp/2/1/4/9/2/g103/,江府町,令和8年度,現行,2026-08-19,品目別条件の補助根拠,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M048,S-M048-01,ごみの分別区分と出し方,自治体公式Webページ,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/7883.html,松江市,令和8年度,2025-01-24,2026-08-19,もやせる・金属・資源4葉・粗大の住民向け体系,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M048,S-M048-02,令和8年度家庭ごみ収集日程,自治体公式Webページ,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/R8gominittei/index.html,松江市,令和8年度,2026,2026-08-19,現行収集体系,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M048,S-M048-03,家庭ごみの分別区分と出し方 索引,自治体公式Webページ,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/index.html,松江市,令和8年度,現行,2026-08-19,水銀・電池・スプレー缶・収集しないごみの公式導線,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M049,S-M049-01,ごみの種類と分け方、出し方（一般家庭）,自治体公式Webページ,https://www.city.hamada.shimane.jp/www/contents/1001000003096/index.html,浜田市,令和8年度,2018-04-01,2026-08-19,一般家庭8分別・粗大・収集不可・旧古着収集終了,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M049,S-M049-02,令和8年度家庭ごみ収集日程表,自治体公式Webページ,https://www.city.hamada.shimane.jp/www/genre/1773704279895/index.html,浜田市,令和8年度,2026-03-17,2026-08-19,5地域の現行収集運用,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M049,S-M049-03,ごみの分け方・出し方 索引,自治体公式Webページ,https://www.city.hamada.shimane.jp/www/genre/1000170010135/index.html,浜田市,令和8年度,2026,2026-08-19,電池・小型充電式電池等の現行追加案内,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M050,S-M050-01,ごみの分類・処理の流れ,自治体公式Webページ,https://www.city.izumo.shimane.jp/www/contents/1751940594041/index.html,出雲市,令和8年度,2025-07-07,2026-08-19,家庭ごみ13葉区分・資源化ルート,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M050,S-M050-02,ごみ・リサイクル,自治体公式Webページ,https://www.city.izumo.shimane.jp/www/genre/1179814088744/index.html,出雲市,令和8年度,2026,2026-08-19,2026年度ごみ収集カレンダー・最新ガイドへの公式導線,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M050,S-M050-03,出雲市ごみの分け方・出し方ガイドブック,自治体公式Webページ,https://www.city.izumo.shimane.jp/www/contents/1746759657207/index.html,出雲市,令和8年度,2025-11-11,2026-08-19,日本語・多言語最新版ガイド,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M051,S-M051-01,ごみの分別について・ごみの分別大図鑑,自治体公式Webページ,https://www.city.masuda.lg.jp/soshikikarasagasu/fukushikankyobu/kankyoeiseika/2/11/2554.html,益田市,令和8年度,2023-05-12,2026-08-19,燃やせる・プラ・埋立・資源5葉・家電金属・発泡・廃油・木製家具等,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M051,S-M051-02,2026年度 資源・ごみ収集日について,自治体公式Webページ,https://www.city.masuda.lg.jp/kurashi_tetsuzuki/gomi_recycle/kateikaraderugomi/3/9443.html,益田市,令和8年度,2026-03-02,2026-08-19,現行収集運用・分別大図鑑への導線,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M052,S-M052-01,ごみの分け方・出し方（ガイドブック）,自治体公式Webページ,https://www.city.oda.lg.jp/ohda_city/city_organization/33/38/gomi-risaikuru/2028/9495,大田市,令和8年度,現行,2026-08-19,資源A/B/C・プラ・可燃・不燃・不燃粗大の住民向け体系,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M052,S-M052-02,令和8年度 資源物・ごみカレンダー,自治体公式Webページ,https://www.city.oda.lg.jp/ohda_city/city_purpose/138/9407,大田市,令和8年度,2026,2026-08-19,A/B/C・プラ・可燃・不燃の現行収集運用,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M052,S-M052-03,ごみの自己搬入について,自治体公式Webページ,https://www.city.oda.lg.jp/ohda_city/city_organization/33/38/gomi-risaikuru/2028/zikohan/,大田市,令和8年度,現行,2026-08-19,収集処理不可・不燃粗大・自己搬入条件,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M053,S-M053-01,ごみの出し方（ごみ分別の手引き・令和7年2月改訂）,自治体公式Webページ,https://www.city.yasugi.shimane.jp/kurashi/gomi/gomi-recycle/tebiki.html,安来市,令和8年度,2025-02,2026-08-19,燃やす・プラ・PET・びん・金属・缶・紙類・衣類・蛍光管・板ガラス・埋立・粗大・収集外,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M053,S-M053-02,令和8年度ごみ収集カレンダー,自治体公式Webページ,https://www.city.yasugi.shimane.jp/kurashi/gomi/gomi-recycle/calendar.html,安来市,令和8年度,2026,2026-08-19,現行収集運用・雑がみ収集頻度変更,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M054,S-M054-01,令和8年度家庭ごみの収集日,自治体公式Webページ,https://www.city.gotsu.lg.jp/soshiki/12/39048.html,江津市,令和8年度,2026-03-02,2026-08-19,現行収集ラベル・資源7品目・粗大基準,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M054,S-M054-02,家庭ごみの分け方・出し方（令和6年度～）,自治体公式Webページ,https://www.city.gotsu.lg.jp/soshiki/12/8529.html,江津市,令和8年度,現行,2026-08-19,資源品目別条件・前処理,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M055,S-M055-01,雲南市 ごみの分別・収集案内,自治体公式Webページ,https://www.city.unnan.shimane.jp/unnan/kurashi/kankyou/recycle/garbage02.html,雲南市,令和8年度,現行,2026-08-19,雲南市・飯南町事務組合への公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M055,S-M055-02,ごみの分別方法（雲南EC管内）,一部事務組合公式PDF,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,雲南市・飯南町事務組合,令和8年度,現行,2026-08-19,大東・加茂・木次・三刀屋地域の分別区分,2,現行,,TRUE,INTERMUNICIPAL_AUTHORITY_DOMAIN,
M055,S-M055-03,ごみの分別方法（いいしCC管内）,一部事務組合公式PDF,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,雲南市・飯南町事務組合,令和8年度,現行,2026-08-19,吉田・掛合地域の分別区分,3,現行,,TRUE,INTERMUNICIPAL_AUTHORITY_DOMAIN,
M055,S-M055-04,令和8年度ごみ収集カレンダー,一部事務組合公式Webページ,https://www.unnan-yume.net/kankyo/gomi-calendar/calendar.php,雲南市・飯南町事務組合,令和8年度,2026,2026-08-19,市内6地域の現行運用,4,現行,,TRUE,INTERMUNICIPAL_AUTHORITY_DOMAIN,
M056,S-M056-01,家庭ごみの分け方・出し方（令和8年4月版）,自治体公式PDF,https://www.town.okuizumo.shimane.jp/www/contents/1773388412727/files/r8gomibunbetsu.pdf,奥出雲町,令和8年度,2026-04-21,2026-08-19,現行収集分類・持込・収集外,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M056,S-M056-02,スプレー缶・カセットボンベの捨て方,自治体公式Webページ,https://www.town.okuizumo.shimane.jp/kurashi/gomi-recycle/1001000000397.html,奥出雲町,令和8年度,2026-03-26,2026-08-19,中身を使い切り穴を開けて資源ごみ（空き缶）,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M056,S-M056-03,家庭ごみの分け方・出し方（現行案内）,自治体公式Webページ,https://www.town.okuizumo.shimane.jp/kurashi/gomi-recycle/1773388412727.html,奥出雲町,令和8年度,2026-04-21,2026-08-19,令和8年4月版への公式導線,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M057,S-M057-01,飯南町 ごみの出し方,自治体公式Webページ,https://www.iinan.jp/soshiki/8/1865.html,飯南町,令和8年度,現行,2026-08-19,雲南市・飯南町事務組合への公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M057,S-M057-02,ごみの分別方法（いいしCC管内）,一部事務組合公式PDF,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,雲南市・飯南町事務組合,令和8年度,現行,2026-08-19,飯南町の住民向け分別区分,2,現行,,TRUE,INTERMUNICIPAL_AUTHORITY_DOMAIN,
M057,S-M057-03,令和8年度ごみ収集カレンダー,一部事務組合公式Webページ,https://www.unnan-yume.net/kankyo/gomi-calendar/calendar.php,雲南市・飯南町事務組合,令和8年度,2026,2026-08-19,飯南町頓原・赤来の現行運用,3,現行,,TRUE,INTERMUNICIPAL_AUTHORITY_DOMAIN,
M058,S-M058-01,ごみの種類と分別方法（令和6年12月改訂）,自治体公式Webページ,https://www.town.shimane-kawamoto.lg.jp/gyosei/gyosei_environment/environment/4377,川本町,令和8年度,2025-03,2026-08-19,しおり・ポスターへの公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M058,S-M058-02,令和8年度川本町ごみ収集日程表,自治体公式PDF,https://www.town.shimane-kawamoto.lg.jp/files/original/20260331171521171fa6559a6.pdf,川本町,令和8年度,2026,2026-08-19,現行収集区分・指定袋,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M058,S-M058-03,指定ごみ袋・粗大ごみシール,自治体公式Webページ,https://www.town.shimane-kawamoto.lg.jp/gyosei/gyosei_environment/environment/gomibukuro,川本町,令和8年度,現行,2026-08-19,可燃・不燃・容器プラ・PET・容器紙・缶・びんの独立袋,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M059,S-M059-01,ごみの種類と分別の仕方,自治体公式Webページ,https://gov.town.shimane-misato.lg.jp/kurasi/kankyo/246/guide,美郷町,令和8年度,2025-03-13,2026-08-19,分別しおり・ポスター、有害ごみ拡大,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M059,S-M059-02,令和8年度家庭ごみ収集日程表,自治体公式Webページ,https://gov.town.shimane-misato.lg.jp/kurasi/kankyo/246/1482,美郷町,令和8年度,2026,2026-08-19,現行収集体系,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M059,S-M059-03,ごみ収集よくある質問と回答,自治体公式Webページ,https://gov.town.shimane-misato.lg.jp/kurasi/kankyo/246/qa,美郷町,令和8年度,現行,2026-08-19,スプレー缶穴あけ・電池等の具体条件,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M060,S-M060-01,ごみの出し方,自治体公式Webページ,https://www.town.ohnan.lg.jp/soshiki/4/1072.html,邑南町,令和8年度,2026-01-13,2026-08-19,住民向け分別・袋・前処理,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M060,S-M060-02,令和8年度家庭ごみ収集等計画,自治体公式Webページ,https://www.town.ohnan.lg.jp/soshiki/4/1267.html,邑南町,令和8年度,2026-01-13,2026-08-19,現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M060,S-M060-03,一般廃棄物処理実施計画の分別区分,自治体公式資料,https://www.town.ohnan.lg.jp/www/contents/1725430530282/simple/keikaku.pdf,邑南町,令和8年度,現行体系,2026-08-19,10種13分別・古紙4葉の構造,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M061,S-M061-01,ごみの分別・出し方について,自治体公式Webページ,https://www.town.tsuwano.lg.jp/www/contents/1000000358000/index.html,津和野町,令和8年度,2026-03-27,2026-08-19,R8.4改訂手引きへの公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M061,S-M061-02,ごみの分け方・出し方の手引書（R8.4改訂版）,自治体公式PDF,https://www.town.tsuwano.lg.jp/www/contents/1000000358000/simple/gominowakekatadasikatanotebikisyo.pdf,津和野町,令和8年度,2026-04,2026-08-19,現行住民向け分類,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M061,S-M061-03,廃棄物集積施設への粗大ゴミ等の自己搬入,自治体公式Webページ,https://www.town.tsuwano.lg.jp/www/contents/1000000356000/index.html,津和野町,令和8年度,現行,2026-08-19,容器包装プラ・商品プラ・缶・びん・有害・粗大・資源の現行導線,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-01,ごみの分け方・出し方について,自治体公式Webページ,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/gomi.html,吉賀町,令和8年度,現行,2026-08-19,分別大図鑑・2026年ライター変更・外国語版,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-02,2026年度ごみ収集カレンダー,自治体公式Webページ,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/gomikarennda-.html,吉賀町,令和8年度,2026,2026-08-19,現行収集ラベル,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-03,資源ごみについて,自治体公式Webページ,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/shigengomi.html,吉賀町,令和8年度,現行,2026-08-19,新聞・雑誌雑紙・段ボール・紙パック・衣類,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-04,ライター類分別変更,自治体公式PDF,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/gomi.data/raitabunnbetu.pdf,吉賀町,令和8年度,2026-03-01,2026-08-19,ライター類を有害ごみへ変更,4,現行,,TRUE,MUNICIPAL_DOMAIN,
M063,S-M063-01,ゴミの出し方・分け方,自治体公式Webページ,https://www.town.ama.shimane.jp/kurashi-tetsuduki/kurashi/gomi-recycle/r44t8e7yf3,海士町,令和8年度,2026-01-13,2026-08-19,早見表・2026年カレンダーへの公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M063,S-M063-02,2026年 海士町ごみ収集カレンダー,自治体公式リンク資料,https://www.town.ama.shimane.jp/kurashi-tetsuduki/kurashi/gomi-recycle/r44t8e7yf3,海士町,令和8年度,2026,2026-08-19,可燃物・PET・びんガラス陶器・蛍光灯水銀・廃食用油・缶金物・粗大乾電池の7ラベル,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M064,S-M064-01,家庭ごみの分別と正しい出し方,自治体公式Webページ,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,西ノ島町,令和8年度,現行,2026-08-19,燃える・埋立・資源各区分、前処理、収集不可,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M064,S-M064-02,令和8年度西ノ島町ごみ収集運搬業務委託仕様書,自治体公式PDF,https://www.town.nishinoshima.shimane.jp/files/original/202601221430235172519a52c.pdf,西ノ島町,令和8年度,2026-01,2026-08-19,令和8年度も同じ収集区分が稼働することの現行性証拠,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M066,S-M066-01,ごみの分け方・出し方について,自治体公式Webページ,https://www.town.okinoshima.shimane.jp/kurashi/gomi-kankyo/katei_gomi/2/5013.html,隠岐の島町,令和8年度,2026-03-02,2026-08-19,現行ガイドブックへの公式導線と住民向け分別運用,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M066,S-M066-02,令和8年度ごみ分別収集カレンダー,自治体公式Webページ,https://www.town.okinoshima.shimane.jp/soshiki/kankyo/gyomu/1/1/1/242.html,隠岐の島町,令和8年度,2026-03-02,2026-08-19,令和8年度に同分別体系が稼働していること,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M066,S-M066-03,隠岐の島町廃棄物の処理及び清掃に関する条例施行規則,自治体公式例規,https://www.town.okinoshima.shimane.jp/section/reiki_int/reiki_honbun/r074RG00000334.html,隠岐の島町,令和8年度,現行,2026-08-19,家庭ごみの可燃・不燃・缶・びん・PET・古紙・粗大の区分,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M067,S-M067-01,家庭ごみに関すること,自治体公式Webページ,https://www.city.okayama.jp/kurashi/category/1-12-7-10-0-0-0-0-0-0.html,岡山市,令和8年度,現行,2026-08-19,家庭ごみ各区分への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M067,S-M067-02,ごみの出し方,自治体公式Webページ,https://www.city.okayama.jp/kurashi/category/1-12-7-10-7-0-0-0-0-0.html,岡山市,令和8年度,現行,2026-08-19,可燃・不燃・プラスチック資源・粗大ごみ等,2,現行,,TRUE,MUNICIPAL_DOMAIN,
